id_reseña,texto_reseña,etiqueta_comida_pos,etiqueta_servicio_pos,etiqueta_ambiente_pos,etiqueta_precio_pos,etiqueta_comida_neg,etiqueta_servicio_neg,etiqueta_ambiente_neg,etiqueta_precio_neg
gr_05498,Era nuestra primera vez en este sitio. La música estaba altísima. Una experiencia decepcionante.,0,0,0,0,0,0,1,0
gr_05499,"Precios desorbitados para la calidad que ofrecen. Había un ruido insoportable, no se podía hablar. Se equivocaron varias veces con la comanda. Una experiencia decepcionante.",0,0,0,0,0,1,1,1
gr_05500,"Reservamos mesa para cuatro. Ingredientes frescos y de calidad. El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05501,Era nuestra primera vez en este sitio. El servicio fue excepcional. Nos pareció muy barato para lo bien que comimos. Un ambiente muy acogedor y tranquilo. Todo estaba en su punto. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_05502,"Reservamos mesa para cuatro. Salimos muy contentos con la cuenta. Servicio lento y desorganizado. En general, fue una velada con altibajos.",0,0,0,1,0,1,0,0
gr_05503,Reservamos mesa para cuatro. Servicio lento y desorganizado. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_05504,"Tuvimos que pedir la cuenta tres veces. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_05505,"Tengo sentimientos encontrados sobre este lugar. Tuvimos que pedir la cuenta tres veces. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05506,Precios justos. La comida estaba deliciosa. La música estaba altísima. Tengo sentimientos encontrados sobre este lugar.,1,0,0,1,0,0,1,0
gr_05507,"Las vistas desde el restaurante son espectaculares. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_05508,Nos pareció muy barato para lo bien que comimos. El mejor plato que he probado en mucho tiempo. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_05509,Era nuestra primera vez en este sitio.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_05510,"El mejor plato que he probado en mucho tiempo. Un ambiente muy acogedor y tranquilo. Había un ruido insoportable, no se podía hablar. Fue carísimo, un auténtico robo. Tengo sentimientos encontrados sobre este lugar.",1,0,1,0,0,0,1,1
gr_05511,Fuimos a cenar el sábado por la noche. Música de fondo perfecta. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_05512,"El local estaba sucio y descuidado. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_05513,Era nuestra primera vez en este sitio.. Tengo sentimientos encontrados sobre este lugar.,0,0,0,0,0,0,0,0
gr_05514,"Reservamos mesa para cuatro. Los camareros fueron muy atentos y amables. Los sabores eran increíbles. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05515,"Lo recomendaría, pero con reservas. Tienen un menú del día con un precio fantástico. Un ambiente muy acogedor y tranquilo. Una estafa, hay sitios mucho mejores y más baratos. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.",0,0,1,1,1,0,0,1
gr_05516,Los platos no tenían nada que ver con la descripción. Una experiencia decepcionante.,0,0,0,0,1,0,0,0
gr_05517,"Tengo sentimientos encontrados sobre este lugar. Precios desorbitados para la calidad que ofrecen. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_05518,"Se equivocaron varias veces con la comanda. El pollo estaba crudo. Había un ruido insoportable, no se podía hablar. Una experiencia decepcionante.",0,0,0,0,1,1,1,0
gr_05519,Era nuestra primera vez en este sitio. Tienen un menú del día con un precio fantástico. Un ambiente muy acogedor y tranquilo. Un trato profesional y cercano. La comida estaba deliciosa. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_05520,"El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05521,"La música estaba altísima. Precios desorbitados para la calidad que ofrecen. Se equivocaron varias veces con la comanda. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_05522,"Lo recomendaría, pero con reservas. El mejor plato que he probado en mucho tiempo. La relación calidad-precio es inmejorable. Precios desorbitados para la calidad que ofrecen. Decoración anticuada y fea. Tengo sentimientos encontrados sobre este lugar.",1,0,0,1,0,0,1,1
gr_05523,Tengo sentimientos encontrados sobre este lugar.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_05524,Fuimos a cenar el sábado por la noche. Servicio lento y desorganizado. Decoración anticuada y fea. Una experiencia decepcionante.,0,0,0,0,0,1,1,0
gr_05525,Fuimos a cenar el sábado por la noche. Nos atendieron muy rápido. Música de fondo perfecta. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_05526,"Nos cobraron cosas que no pedimos. El pollo estaba crudo. Servicio lento y desorganizado. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_05527,"Era nuestra primera vez en este sitio. El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05528,"Tengo sentimientos encontrados sobre este lugar. La presentación de los platos era impecable. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05529,"Fuimos a cenar el sábado por la noche. Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05530,"Fuimos a cenar el sábado por la noche. Precios justos. Había un ruido insoportable, no se podía hablar. Precios desorbitados para la calidad que ofrecen. En general, fue una velada con altibajos.",0,0,0,1,0,0,1,1
gr_05531,Reservamos mesa para cuatro. Las vistas desde el restaurante son espectaculares. La presentación de los platos era impecable. Fue una velada agradable.,1,0,1,0,0,0,0,0
gr_05532,"Lo recomendaría, pero con reservas. Todo estaba en su punto. La comida estaba fría y sin sabor. Se equivocaron varias veces con la comanda. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,1,1,0,0
gr_05533,"Tengo sentimientos encontrados sobre este lugar. La música estaba altísima. Tardaron una eternidad en atendernos. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05534,La relación calidad-precio es inmejorable. Un trato profesional y cercano. Música de fondo perfecta. Fue una velada agradable.,0,1,1,1,0,0,0,0
gr_05535,El local tiene una decoración preciosa. Un trato profesional y cercano. Se equivocaron varias veces con la comanda. El local estaba sucio y descuidado. Tengo sentimientos encontrados sobre este lugar.,0,1,1,0,0,1,1,0
gr_05536,"Reservamos mesa para cuatro. Un trato profesional y cercano. Tienen un menú del día con un precio fantástico. Los platos no tenían nada que ver con la descripción. Se equivocaron varias veces con la comanda. En general, fue una velada con altibajos.",0,1,0,1,1,1,0,0
gr_05537,"El servicio fue excepcional. La relación calidad-precio es inmejorable. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_05538,"La comida estaba fría y sin sabor. Tardaron una eternidad en atendernos. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_05539,La comida estaba deliciosa. El personal conocía bien la carta y nos aconsejó genial. Precios desorbitados para la calidad que ofrecen. El local estaba sucio y descuidado. Tengo sentimientos encontrados sobre este lugar.,1,1,0,0,0,0,1,1
gr_05540,Tengo sentimientos encontrados sobre este lugar. Un trato profesional y cercano. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_05541,Era nuestra primera vez en este sitio. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_05542,"Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05543,"Era nuestra primera vez en este sitio. Demasiado aceite en todo. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,1,0,0,1
gr_05544,"La presentación de los platos era impecable. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05545,"No vale lo que cuesta, ni de lejos. Una calidad pésima, no lo recomiendo. Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_05546,Reservamos mesa para cuatro. Ingredientes frescos y de calidad. Tuvimos que pedir la cuenta tres veces. Tengo sentimientos encontrados sobre este lugar.,1,0,0,0,0,1,0,0
gr_05547,"Era nuestra primera vez en este sitio. Un trato profesional y cercano. Tienen un menú del día con un precio fantástico. Todo estaba en su punto. Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05548,"Ingredientes frescos y de calidad. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_05549,"Tengo sentimientos encontrados sobre este lugar. El servicio fue excepcional. La comida estaba deliciosa. El camarero fue muy borde y desagradable. En general, fue una velada con altibajos.",1,1,0,0,0,1,0,0
gr_05550,La música estaba altísima. El camarero fue muy borde y desagradable. Una experiencia decepcionante.,0,0,0,0,0,1,1,0
gr_05551,"Reservamos mesa para cuatro. Los sabores eran increíbles. Precios justos. Sitio ideal para una cena romántica. Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05552,"Lo recomendaría, pero con reservas. El servicio fue excepcional. Fue una velada agradable.",0,1,0,0,0,0,0,0
gr_05553,Reservamos mesa para cuatro. Demasiado aceite en todo. El camarero fue muy borde y desagradable. Una experiencia decepcionante.,0,0,0,0,1,1,0,0
gr_05554,"Lo recomendaría, pero con reservas. El local tiene una decoración preciosa. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.",0,1,1,0,0,0,0,0
gr_05555,"Fuimos a cenar el sábado por la noche. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_05556,"Había un ruido insoportable, no se podía hablar. Precios desorbitados para la calidad que ofrecen. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,1
gr_05557,"Lo recomendaría, pero con reservas. Nos atendieron muy rápido. La presentación de los platos era impecable. Una estafa, hay sitios mucho mejores y más baratos. La paella estaba pasada. En general, fue una velada con altibajos.",1,1,0,0,1,0,0,1
gr_05558,"No vale lo que cuesta, ni de lejos. Los platos no tenían nada que ver con la descripción. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05559,"Fuimos a cenar el sábado por la noche. No vale lo que cuesta, ni de lejos. Tardaron una eternidad en atendernos. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,1
gr_05560,"Era nuestra primera vez en este sitio. Salimos muy contentos con la cuenta. Nos cobraron cosas que no pedimos. En general, fue una velada con altibajos.",0,0,0,1,0,0,0,1
gr_05561,Nos cobraron cosas que no pedimos. El pollo estaba crudo. Una experiencia decepcionante.,0,0,0,0,1,0,0,1
gr_05562,Tengo sentimientos encontrados sobre este lugar.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_05563,"Lo recomendaría, pero con reservas. El mejor plato que he probado en mucho tiempo. Salimos muy contentos con la cuenta. Sitio ideal para una cena romántica. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05564,La presentación de los platos era impecable. Salimos muy contentos con la cuenta. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_05565,"Lo recomendaría, pero con reservas. Nos atendieron muy rápido. Fue una velada agradable.",0,1,0,0,0,0,0,0
gr_05566,"La comida estaba deliciosa. La relación calidad-precio es inmejorable. Nos cobraron cosas que no pedimos. En general, fue una velada con altibajos.",1,0,0,1,0,0,0,1
gr_05567,"La música estaba altísima. Tardaron una eternidad en atendernos. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05568,Tengo sentimientos encontrados sobre este lugar. Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_05569,"Tengo sentimientos encontrados sobre este lugar. Los platos no tenían nada que ver con la descripción. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,1,0,1,0
gr_05570,"Fuimos a cenar el sábado por la noche. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05571,Era nuestra primera vez en este sitio. La comida estaba fría y sin sabor. Una experiencia decepcionante.,0,0,0,0,1,0,0,0
gr_05572,Reservamos mesa para cuatro.. Tengo sentimientos encontrados sobre este lugar.,0,0,0,0,0,0,0,0
gr_05573,"Era nuestra primera vez en este sitio. El camarero fue muy borde y desagradable. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_05574,"Era nuestra primera vez en este sitio. Tienen un menú del día con un precio fantástico. Música de fondo perfecta. Todo estaba en su punto. El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_05575,"Lo recomendaría, pero con reservas. No vale lo que cuesta, ni de lejos. La paella estaba pasada. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_05576,Fuimos a cenar el sábado por la noche. El camarero fue muy borde y desagradable. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_05577,Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_05578,"Lo recomendaría, pero con reservas. Una estafa, hay sitios mucho mejores y más baratos. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,1
gr_05579,Precios desorbitados para la calidad que ofrecen. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,1
gr_05580,"Reservamos mesa para cuatro. Las vistas desde el restaurante son espectaculares. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_05581,"Reservamos mesa para cuatro. La presentación de los platos era impecable. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_05582,"Reservamos mesa para cuatro. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_05583,"Servicio lento y desorganizado. La paella estaba pasada. No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_05584,"Lo recomendaría, pero con reservas. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.",0,0,0,1,0,0,0,0
gr_05585,"Fuimos a cenar el sábado por la noche. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_05586,"Lo recomendaría, pero con reservas. Música de fondo perfecta. Fue una velada agradable.",0,0,1,0,0,0,0,0
gr_05587,El personal conocía bien la carta y nos aconsejó genial. Decoración anticuada y fea. Nos cobraron cosas que no pedimos. Tengo sentimientos encontrados sobre este lugar.,0,1,0,0,0,0,1,1
gr_05588,"Lo recomendaría, pero con reservas. Tuvimos que pedir la cuenta tres veces. Había un ruido insoportable, no se podía hablar. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05589,"Fuimos a cenar el sábado por la noche. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_05590,Los camareros fueron muy atentos y amables. Ingredientes frescos y de calidad. Música de fondo perfecta. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_05591,"Se equivocaron varias veces con la comanda. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_05592,"Era nuestra primera vez en este sitio. El camarero fue muy borde y desagradable. Las mesas estaban demasiado juntas, sin privacidad. En resumen, no creo que volvamos.",0,0,0,0,0,1,1,0
gr_05593,"Sitio ideal para una cena romántica. Un trato profesional y cercano. Una estafa, hay sitios mucho mejores y más baratos. El pollo estaba crudo. Tengo sentimientos encontrados sobre este lugar.",0,1,1,0,1,0,0,1
gr_05594,Tengo sentimientos encontrados sobre este lugar. Sitio ideal para una cena romántica. Los platos no tenían nada que ver con la descripción. Servicio lento y desorganizado. Tengo sentimientos encontrados sobre este lugar.,0,0,1,0,1,1,0,0
gr_05595,Tengo sentimientos encontrados sobre este lugar. Servicio lento y desorganizado. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
